age_CE,BC0301A_raw,BC0302B_raw,BC0303A_raw,BC0304A_raw,BC0305A_raw,BC0306B_raw,BC0307A_raw,BC0308B_raw,BC0309A_raw,BC0310A_raw,BC0311A_raw,BC0312A_raw,BC0313B_raw,BC0314A_raw,BC0315B_raw,BC0316B_raw,BC0317B_raw,BC0301A_raw_outlier_flag,BC0302B_raw_outlier_flag,BC0303A_raw_outlier_flag,BC0304A_raw_outlier_flag,BC0305A_raw_outlier_flag,BC0306B_raw_outlier_flag,BC0307A_raw_outlier_flag,BC0308B_raw_outlier_flag,BC0309A_raw_outlier_flag,BC0310A_raw_outlier_flag,BC0311A_raw_outlier_flag,BC0312A_raw_outlier_flag,BC0313B_raw_outlier_flag,BC0314A_raw_outlier_flag,BC0315B_raw_outlier_flag,BC0316B_raw_outlier_flag,BC0317B_raw_outlier_flag
1942,2.49,2.01,1.82,1.84,1.2,2.05,2.53,1.22,0.25,1.27,1.22,2.12,1.91,2.9,2.09,0.98,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,2.16,1.93,1.84,1.96,0.8,2.75,2.49,0.99,0.2,1.67,1.2,1.99,1.98,2.52,1.79,0.92,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,2.44,1.89,1.91,1.79,1.3,2.66,2.71,1.24,0.19,2.1,2.2,2.13,2.49,3.43,1.91,1.5,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,2.61,1.67,1.75,1.6,1.71,2.72,3.14,0.92,0.22,2.12,2.21,2.46,2.31,3.08,2.45,1.33,1.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,3.1,2.04,1.51,1.58,1.74,2.75,3.66,0.96,0.24,2.41,2.06,1.97,2.08,3.31,2.49,1.19,1.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,3.12,1.95,1.64,1.42,1.8,2.53,3.78,1.13,0.2,2.3,2.1,1.9,1.68,3.29,2.74,1.41,2.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,2.84,1.95,1.95,1.03,0.98,2.51,2.18,0.67,0.22,1.55,1.74,1.51,1.73,2.53,1.67,0.91,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,2.29,1.38,1.45,0.67,0.55,2.15,1.68,0.29,0.07,0.98,1.18,0.99,1.32,1.77,1.25,0.58,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,2.46,1.9,1.77,0.58,0.46,2.39,1.67,0.3,0.26,1.44,1.14,0.98,1,1.79,1.1,0.49,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.34,1.34,1.09,0.16,0.21,0.9,0.42,0.07,0,0.37,0.3,0.66,0.56,0.95,0.72,0.24,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,2.68,1.85,1.58,0.71,0.56,3.02,1.04,0.37,0.26,1.45,0.62,0.87,0.8,0.99,0.75,0.55,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,2.3,1.67,1.58,0.54,0.6,2.73,1.4,0.39,0.2,1.46,0.68,0.81,0.87,1.15,0.62,0.42,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.97,1.88,1.52,0.57,0.39,3.39,1.82,0.29,0.43,1.47,0.72,0.78,0.7,1.66,1.05,0.54,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,3.04,2.77,1.69,0.89,0.82,3,2.58,0.51,0.22,2.21,1.05,1.14,1,1.96,1.34,0.64,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,3.49,2.88,1.66,0.84,0.87,3.37,2.09,0.36,0.3,1.89,0.86,0.83,0.72,1.2,1.17,0.84,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,3.93,3.28,2.05,0.96,0.66,2.9,2.27,0.48,0.25,1.94,0.81,0.89,0.87,1.47,1,0.8,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,4.23,2.98,1.97,1.24,1.2,2.7,2.77,0.62,0.2,2.04,0.91,1,0.94,1.34,2.52,1.08,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,2.33,1.76,1.36,0.68,0.49,1.2,1.28,0.53,0.11,1.1,0.78,0.82,0.9,1.28,1.41,0.56,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,2.15,1.22,0.93,0.4,0.12,0.74,0.76,0.32,0.29,0.69,0.32,0.45,0.57,0.76,0.54,0.41,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.94,0.53,0.41,0.16,0.1,0.34,0.15,0,0,0.09,0,0.21,0.19,0.35,0,0.16,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.8,1.38,1.32,0.62,0.26,1.13,0.73,0.65,0.12,0.76,0.12,0.44,0.33,0.73,0.26,0.32,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.95,0.74,0.89,0.48,0.18,0.69,0.87,0.26,0,0.49,0.28,0.35,0.36,0.67,0.39,0.35,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,3.48,1.76,2.33,0.93,0.3,1.63,1.23,0.39,0.17,0.82,0.29,0.42,0.49,1.06,0.4,0.48,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,3.85,2.31,3.17,1.19,0.37,1.84,1.45,0.42,0.22,1.22,0.24,0.49,0.52,1.19,0.38,0.39,0.88,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,3.07,2.25,2.26,1.56,0.24,1.21,2.16,0.62,0.28,1.39,0.43,0.6,0.58,1.28,0.39,0.37,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,3.14,2.06,2.3,1.26,0.28,1.22,2.09,0.64,0.29,1.51,0.56,0.64,0.66,1.32,0.5,0.64,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,2.18,1.54,1.7,0.78,0.28,1.13,1.76,0.57,0.19,1.24,0.45,0.64,0.53,1.45,0.47,0.44,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,2.16,1.71,1.64,1.31,0.22,1.6,1.81,0.61,0.22,1.64,0.52,0.62,0.65,2.03,0.49,0.74,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.92,1.17,1.22,1.11,0.26,1.63,1.78,0.66,0.23,1.28,0.37,0.42,0.41,1.81,0.35,0.57,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,1.55,1.09,1.31,0.86,0.1,1.13,0.94,0.44,0.17,1.11,0.48,0.45,0.38,1.18,0.33,0.26,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.76,0.5,0.81,0.69,0.1,0.55,0.36,0.25,0.09,0.53,0.28,0.2,0.18,1,0.4,0.12,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.66,1.07,1.62,1.46,0.26,2.01,0.7,0.53,0.23,1.6,0.14,0.45,0.42,1.35,0.18,0.29,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,2.07,0.96,1.66,1.15,0.25,2.23,1.09,0.64,0.22,2.33,0.22,0.46,0.42,1.4,0.22,0.29,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,2.97,1.27,2.17,1.35,0.44,2.7,1.33,0.69,0.25,2.76,0.36,0.5,0.44,1.93,0.35,0.54,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,2.65,1.11,1.8,1.71,0.33,2.09,1.22,0.75,0.29,2.31,0.58,0.54,0.53,1.75,0.39,0.35,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,4.26,1.64,3.03,2.07,0.62,2.8,1.52,0.92,0.43,2.12,0.52,0.78,0.65,2.14,0.53,0.56,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,2.03,1.57,1.93,1.65,0.19,2.14,0.83,0.59,0.28,1.35,0.66,0.55,0.56,1.21,0.52,0.36,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,2.15,1.22,1.6,1.96,0.36,2.83,0.66,0.52,0.41,1.6,0.77,0.67,0.71,1.62,0.53,0.33,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,3.8,1.49,1.8,2.33,0.51,3.12,1.46,0.84,0.47,2.44,0.8,0.88,0.88,1.7,0.62,0.89,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,1.71,1.12,0.99,1.14,0.32,1.59,1.01,0.45,0.24,0.95,0.56,0.62,0.56,1.1,0.58,0.43,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,2.43,1.05,1.25,1.64,0.26,1.96,1.07,0.66,0.32,1.43,0.65,0.72,0.58,1.52,0.45,0.57,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,4.66,1.31,1.79,2.75,0.77,2.38,1.62,1.2,0.52,2.45,0.9,1.1,1.27,2.57,1,1.13,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,1.65,0.69,1.11,0.8,0.39,1.34,1.03,0.2,0,0.68,0.23,0.49,0.65,1.49,0.59,0.56,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,3.52,1.04,1.38,1.6,0.86,1.97,1.38,0.99,0.53,2.33,0.65,0.77,0.71,2.78,0.52,0.78,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,3.23,0.77,1.3,1.44,0.84,1.83,1.54,1.12,0.38,2.25,0.82,1.02,0.78,2.96,0.55,0.76,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.7,0.78,1,0.52,0.33,1,0.79,0.47,0.19,0.56,0.39,0.6,0.48,1.66,0.52,0.51,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,3.03,0.99,1.42,1.46,0.42,1.64,0.91,0.66,0.38,1.48,0.63,0.99,0.69,1.93,0.64,0.59,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
