"","Year","Tag","Ring_width(mm)"
"14652",1614,"VMU10B",NA
"14653",1615,"HSU01A",NA
"14654",1615,"HSU01B",NA
"14655",1615,"HSU02A",NA
"14656",1615,"HSU02B",NA
"14657",1615,"HSU03A",NA
"14658",1615,"HSU04A",NA
"14659",1615,"HSU04B",NA
"14660",1615,"HSU05A",NA
"14661",1615,"HSU05B",NA
"14662",1615,"HSU06A",NA
"14663",1615,"HSU06B",NA
"14664",1615,"HSU07A",NA
"14665",1615,"HSU07B",NA
"14666",1615,"HSU08A",NA
"14667",1615,"HSU08B",NA
"14668",1615,"LCU01A",0.809
"14669",1615,"LCU01B",0.925
"14670",1615,"LCU02A",0.636
"14671",1615,"LCU02B",0.282
"14672",1615,"LCU03A",NA
"14673",1615,"LCU03B",NA
"14674",1615,"LCU04A",NA
"14675",1615,"LCU04B",NA
"14676",1615,"LCU05A",NA
"14677",1615,"LCU05B",NA
"14678",1615,"LCU06A",NA
"14679",1615,"LCU06B",NA
"14680",1615,"LCU07A",0.908
"14681",1615,"LCU07B",NA
"14682",1615,"LCU08A",NA
"14683",1615,"LCU08B",NA
"14684",1615,"LCU09A",0.553
"14685",1615,"LCU09B",0.219
"14686",1615,"LCU10A",0.576
"14687",1615,"LCU10B",0.208
"14688",1615,"MLU01A",NA
"14689",1615,"MLU01B",NA
"14690",1615,"MLU02A",NA
"14691",1615,"MLU02B",NA
"14692",1615,"MLU03A",NA
"14693",1615,"MLU03B",NA
"14694",1615,"MLU04A",NA
"14695",1615,"MLU04B",NA
"14696",1615,"MLU05A",NA
"14697",1615,"MLU05B",NA
"14698",1615,"MLU06A",NA
"14699",1615,"MLU06B",NA
"14700",1615,"MLU06Bb",NA
"14701",1615,"MLU07A",NA
"14702",1615,"MLU07B",NA
"14703",1615,"MLU08A",NA
"14704",1615,"MLU09A",NA
"14705",1615,"MLU09B",NA
"14706",1615,"MLU10A",NA
"14707",1615,"MLU10B",NA
"14708",1615,"VMU01A",NA
"14709",1615,"VMU01B",NA
"14710",1615,"VMU02A",NA
"14711",1615,"VMU02B",NA
"14712",1615,"VMU03A",NA
"14713",1615,"VMU03B",NA
"14714",1615,"VMU04A",NA
"14715",1615,"VMU04B",NA
"14716",1615,"VMU05B",NA
"14717",1615,"VMU06A",NA
"14718",1615,"VMU06B",NA
"14719",1615,"VMU07A",NA
"14720",1615,"VMU07B",NA
"14721",1615,"VMU08A",NA
"14722",1615,"VMU08B",NA
"14723",1615,"VMU09A",NA
"14724",1615,"VMU09B",NA
"14725",1615,"VMU10A",NA
"14726",1615,"VMU10B",NA
"14727",1616,"HSU01A",NA
"14728",1616,"HSU01B",NA
"14729",1616,"HSU02A",NA
"14730",1616,"HSU02B",NA
"14731",1616,"HSU03A",NA
"14732",1616,"HSU04A",NA
"14733",1616,"HSU04B",NA
"14734",1616,"HSU05A",NA
"14735",1616,"HSU05B",NA
"14736",1616,"HSU06A",NA
"14737",1616,"HSU06B",NA
"14738",1616,"HSU07A",NA
"14739",1616,"HSU07B",NA
"14740",1616,"HSU08A",NA
"14741",1616,"HSU08B",NA
"14742",1616,"LCU01A",0.729
"14743",1616,"LCU01B",0.928
"14744",1616,"LCU02A",0.646
"14745",1616,"LCU02B",0.266
"14746",1616,"LCU03A",NA
"14747",1616,"LCU03B",NA
"14748",1616,"LCU04A",NA
"14749",1616,"LCU04B",NA
"14750",1616,"LCU05A",NA
"14751",1616,"LCU05B",NA
"14752",1616,"LCU06A",NA
"14753",1616,"LCU06B",NA
"14754",1616,"LCU07A",0.928
"14755",1616,"LCU07B",NA
"14756",1616,"LCU08A",NA
"14757",1616,"LCU08B",NA
"14758",1616,"LCU09A",0.493
"14759",1616,"LCU09B",0.172
"14760",1616,"LCU10A",0.581
"14761",1616,"LCU10B",0.211
"14762",1616,"MLU01A",NA
"14763",1616,"MLU01B",NA
"14764",1616,"MLU02A",NA
"14765",1616,"MLU02B",NA
"14766",1616,"MLU03A",NA
"14767",1616,"MLU03B",NA
"14768",1616,"MLU04A",NA
"14769",1616,"MLU04B",NA
"14770",1616,"MLU05A",NA
"14771",1616,"MLU05B",NA
"14772",1616,"MLU06A",NA
"14773",1616,"MLU06B",NA
"14774",1616,"MLU06Bb",NA
"14775",1616,"MLU07A",NA
"14776",1616,"MLU07B",NA
"14777",1616,"MLU08A",NA
"14778",1616,"MLU09A",NA
"14779",1616,"MLU09B",NA
"14780",1616,"MLU10A",NA
"14781",1616,"MLU10B",NA
"14782",1616,"VMU01A",NA
"14783",1616,"VMU01B",NA
"14784",1616,"VMU02A",NA
"14785",1616,"VMU02B",NA
"14786",1616,"VMU03A",NA
"14787",1616,"VMU03B",NA
"14788",1616,"VMU04A",NA
"14789",1616,"VMU04B",NA
"14790",1616,"VMU05B",NA
"14791",1616,"VMU06A",NA
"14792",1616,"VMU06B",NA
"14793",1616,"VMU07A",NA
"14794",1616,"VMU07B",NA
"14795",1616,"VMU08A",NA
"14796",1616,"VMU08B",NA
"14797",1616,"VMU09A",NA
"14798",1616,"VMU09B",NA
"14799",1616,"VMU10A",NA
"14800",1616,"VMU10B",NA
"14801",1617,"HSU01A",NA
"14802",1617,"HSU01B",NA
"14803",1617,"HSU02A",NA
"14804",1617,"HSU02B",NA
"14805",1617,"HSU03A",NA
"14806",1617,"HSU04A",NA
"14807",1617,"HSU04B",NA
"14808",1617,"HSU05A",NA
"14809",1617,"HSU05B",NA
"14810",1617,"HSU06A",NA
"14811",1617,"HSU06B",NA
"14812",1617,"HSU07A",NA
"14813",1617,"HSU07B",NA
"14814",1617,"HSU08A",NA
"14815",1617,"HSU08B",NA
"14816",1617,"LCU01A",0.878
"14817",1617,"LCU01B",1.074
"14818",1617,"LCU02A",0.785
"14819",1617,"LCU02B",0.396
"14820",1617,"LCU03A",NA
"14821",1617,"LCU03B",NA
"14822",1617,"LCU04A",NA
"14823",1617,"LCU04B",NA
"14824",1617,"LCU05A",NA
"14825",1617,"LCU05B",NA
"14826",1617,"LCU06A",NA
"14827",1617,"LCU06B",NA
"14828",1617,"LCU07A",1.111
"14829",1617,"LCU07B",NA
"14830",1617,"LCU08A",NA
"14831",1617,"LCU08B",NA
"14832",1617,"LCU09A",0.627
"14833",1617,"LCU09B",0.281
"14834",1617,"LCU10A",0.616
"14835",1617,"LCU10B",0.219
"14836",1617,"MLU01A",NA
"14837",1617,"MLU01B",NA
"14838",1617,"MLU02A",NA
"14839",1617,"MLU02B",NA
"14840",1617,"MLU03A",NA
"14841",1617,"MLU03B",NA
"14842",1617,"MLU04A",NA
"14843",1617,"MLU04B",0.202
"14844",1617,"MLU05A",NA
"14845",1617,"MLU05B",NA
"14846",1617,"MLU06A",NA
"14847",1617,"MLU06B",NA
"14848",1617,"MLU06Bb",NA
"14849",1617,"MLU07A",NA
"14850",1617,"MLU07B",NA
"14851",1617,"MLU08A",NA
"14852",1617,"MLU09A",NA
"14853",1617,"MLU09B",NA
"14854",1617,"MLU10A",NA
"14855",1617,"MLU10B",NA
"14856",1617,"VMU01A",NA
"14857",1617,"VMU01B",NA
"14858",1617,"VMU02A",NA
"14859",1617,"VMU02B",NA
"14860",1617,"VMU03A",NA
"14861",1617,"VMU03B",NA
"14862",1617,"VMU04A",NA
"14863",1617,"VMU04B",NA
"14864",1617,"VMU05B",NA
"14865",1617,"VMU06A",NA
"14866",1617,"VMU06B",NA
"14867",1617,"VMU07A",NA
"14868",1617,"VMU07B",NA
"14869",1617,"VMU08A",NA
"14870",1617,"VMU08B",NA
"14871",1617,"VMU09A",NA
"14872",1617,"VMU09B",NA
"14873",1617,"VMU10A",NA
"14874",1617,"VMU10B",NA
"14875",1618,"HSU01A",NA
"14876",1618,"HSU01B",NA
"14877",1618,"HSU02A",NA
"14878",1618,"HSU02B",NA
"14879",1618,"HSU03A",NA
"14880",1618,"HSU04A",NA
"14881",1618,"HSU04B",NA
"14882",1618,"HSU05A",NA
"14883",1618,"HSU05B",NA
"14884",1618,"HSU06A",NA
"14885",1618,"HSU06B",NA
"14886",1618,"HSU07A",NA
"14887",1618,"HSU07B",NA
"14888",1618,"HSU08A",NA
"14889",1618,"HSU08B",NA
"14890",1618,"LCU01A",0.733
"14891",1618,"LCU01B",0.842
"14892",1618,"LCU02A",0.642
"14893",1618,"LCU02B",0.272
"14894",1618,"LCU03A",NA
"14895",1618,"LCU03B",NA
"14896",1618,"LCU04A",NA
"14897",1618,"LCU04B",NA
"14898",1618,"LCU05A",NA
"14899",1618,"LCU05B",NA
"14900",1618,"LCU06A",NA
"14901",1618,"LCU06B",NA
"14902",1618,"LCU07A",0.904
"14903",1618,"LCU07B",NA
"14904",1618,"LCU08A",NA
"14905",1618,"LCU08B",NA
"14906",1618,"LCU09A",0.466
"14907",1618,"LCU09B",0.179
"14908",1618,"LCU10A",0.45
"14909",1618,"LCU10B",0.174
"14910",1618,"MLU01A",NA
"14911",1618,"MLU01B",NA
"14912",1618,"MLU02A",NA
"14913",1618,"MLU02B",NA
"14914",1618,"MLU03A",NA
"14915",1618,"MLU03B",NA
"14916",1618,"MLU04A",NA
"14917",1618,"MLU04B",0.219
"14918",1618,"MLU05A",NA
"14919",1618,"MLU05B",NA
"14920",1618,"MLU06A",NA
"14921",1618,"MLU06B",NA
"14922",1618,"MLU06Bb",NA
"14923",1618,"MLU07A",NA
"14924",1618,"MLU07B",NA
"14925",1618,"MLU08A",NA
"14926",1618,"MLU09A",NA
"14927",1618,"MLU09B",NA
"14928",1618,"MLU10A",NA
"14929",1618,"MLU10B",NA
"14930",1618,"VMU01A",NA
"14931",1618,"VMU01B",NA
"14932",1618,"VMU02A",NA
"14933",1618,"VMU02B",NA
"14934",1618,"VMU03A",NA
"14935",1618,"VMU03B",NA
"14936",1618,"VMU04A",NA
"14937",1618,"VMU04B",NA
"14938",1618,"VMU05B",NA
"14939",1618,"VMU06A",NA
"14940",1618,"VMU06B",NA
"14941",1618,"VMU07A",NA
"14942",1618,"VMU07B",NA
"14943",1618,"VMU08A",NA
"14944",1618,"VMU08B",NA
"14945",1618,"VMU09A",NA
"14946",1618,"VMU09B",NA
"14947",1618,"VMU10A",NA
"14948",1618,"VMU10B",NA
"14949",1619,"HSU01A",NA
"14950",1619,"HSU01B",NA
"14951",1619,"HSU02A",NA
"14952",1619,"HSU02B",NA
"14953",1619,"HSU03A",NA
"14954",1619,"HSU04A",NA
"14955",1619,"HSU04B",NA
"14956",1619,"HSU05A",NA
"14957",1619,"HSU05B",NA
"14958",1619,"HSU06A",NA
"14959",1619,"HSU06B",NA
"14960",1619,"HSU07A",NA
"14961",1619,"HSU07B",NA
"14962",1619,"HSU08A",NA
"14963",1619,"HSU08B",NA
"14964",1619,"LCU01A",0.886
"14965",1619,"LCU01B",0.977
"14966",1619,"LCU02A",0.704
"14967",1619,"LCU02B",0.356
"14968",1619,"LCU03A",NA
"14969",1619,"LCU03B",NA
"14970",1619,"LCU04A",NA
"14971",1619,"LCU04B",NA
"14972",1619,"LCU05A",NA
"14973",1619,"LCU05B",NA
"14974",1619,"LCU06A",NA
"14975",1619,"LCU06B",NA
"14976",1619,"LCU07A",0.924
"14977",1619,"LCU07B",NA
"14978",1619,"LCU08A",NA
"14979",1619,"LCU08B",NA
"14980",1619,"LCU09A",0.672
"14981",1619,"LCU09B",0.201
"14982",1619,"LCU10A",0.506
"14983",1619,"LCU10B",0.267
"14984",1619,"MLU01A",NA
"14985",1619,"MLU01B",NA
"14986",1619,"MLU02A",NA
"14987",1619,"MLU02B",NA
"14988",1619,"MLU03A",NA
"14989",1619,"MLU03B",NA
"14990",1619,"MLU04A",NA
"14991",1619,"MLU04B",0.161
"14992",1619,"MLU05A",NA
"14993",1619,"MLU05B",NA
"14994",1619,"MLU06A",NA
"14995",1619,"MLU06B",NA
"14996",1619,"MLU06Bb",NA
"14997",1619,"MLU07A",NA
"14998",1619,"MLU07B",NA
"14999",1619,"MLU08A",NA
"15000",1619,"MLU09A",NA
"15001",1619,"MLU09B",NA
"15002",1619,"MLU10A",NA
"15003",1619,"MLU10B",NA
"15004",1619,"VMU01A",NA
"15005",1619,"VMU01B",NA
"15006",1619,"VMU02A",NA
"15007",1619,"VMU02B",NA
"15008",1619,"VMU03A",NA
"15009",1619,"VMU03B",NA
"15010",1619,"VMU04A",NA
"15011",1619,"VMU04B",NA
"15012",1619,"VMU05B",NA
"15013",1619,"VMU06A",NA
"15014",1619,"VMU06B",NA
"15015",1619,"VMU07A",NA
"15016",1619,"VMU07B",NA
"15017",1619,"VMU08A",NA
"15018",1619,"VMU08B",NA
"15019",1619,"VMU09A",NA
"15020",1619,"VMU09B",NA
"15021",1619,"VMU10A",NA
"15022",1619,"VMU10B",NA
"15023",1620,"HSU01A",NA
"15024",1620,"HSU01B",NA
"15025",1620,"HSU02A",NA
"15026",1620,"HSU02B",NA
"15027",1620,"HSU03A",NA
"15028",1620,"HSU04A",NA
"15029",1620,"HSU04B",NA
"15030",1620,"HSU05A",NA
"15031",1620,"HSU05B",NA
"15032",1620,"HSU06A",NA
"15033",1620,"HSU06B",NA
"15034",1620,"HSU07A",NA
"15035",1620,"HSU07B",NA
"15036",1620,"HSU08A",NA
"15037",1620,"HSU08B",NA
"15038",1620,"LCU01A",0.946
"15039",1620,"LCU01B",1.048
"15040",1620,"LCU02A",0.819
"15041",1620,"LCU02B",0.465
"15042",1620,"LCU03A",NA
"15043",1620,"LCU03B",NA
"15044",1620,"LCU04A",NA
"15045",1620,"LCU04B",NA
"15046",1620,"LCU05A",NA
"15047",1620,"LCU05B",NA
"15048",1620,"LCU06A",NA
"15049",1620,"LCU06B",NA
"15050",1620,"LCU07A",1.289
"15051",1620,"LCU07B",NA
"15052",1620,"LCU08A",NA
"15053",1620,"LCU08B",NA
"15054",1620,"LCU09A",0.671
"15055",1620,"LCU09B",0.16
"15056",1620,"LCU10A",0.621
"15057",1620,"LCU10B",0.237
"15058",1620,"MLU01A",NA
"15059",1620,"MLU01B",NA
"15060",1620,"MLU02A",NA
"15061",1620,"MLU02B",NA
"15062",1620,"MLU03A",NA
"15063",1620,"MLU03B",NA
"15064",1620,"MLU04A",NA
"15065",1620,"MLU04B",0.235
"15066",1620,"MLU05A",NA
"15067",1620,"MLU05B",NA
"15068",1620,"MLU06A",NA
"15069",1620,"MLU06B",NA
"15070",1620,"MLU06Bb",NA
"15071",1620,"MLU07A",NA
"15072",1620,"MLU07B",NA
"15073",1620,"MLU08A",NA
"15074",1620,"MLU09A",NA
"15075",1620,"MLU09B",NA
"15076",1620,"MLU10A",NA
"15077",1620,"MLU10B",NA
"15078",1620,"VMU01A",NA
"15079",1620,"VMU01B",NA
"15080",1620,"VMU02A",NA
"15081",1620,"VMU02B",NA
"15082",1620,"VMU03A",NA
"15083",1620,"VMU03B",NA
"15084",1620,"VMU04A",NA
"15085",1620,"VMU04B",NA
"15086",1620,"VMU05B",NA
"15087",1620,"VMU06A",NA
"15088",1620,"VMU06B",NA
"15089",1620,"VMU07A",NA
"15090",1620,"VMU07B",NA
"15091",1620,"VMU08A",NA
"15092",1620,"VMU08B",NA
"15093",1620,"VMU09A",NA
"15094",1620,"VMU09B",NA
"15095",1620,"VMU10A",NA
"15096",1620,"VMU10B",NA
"15097",1621,"HSU01A",NA
"15098",1621,"HSU01B",NA
"15099",1621,"HSU02A",NA
"15100",1621,"HSU02B",NA
"15101",1621,"HSU03A",NA
"15102",1621,"HSU04A",NA
"15103",1621,"HSU04B",NA
"15104",1621,"HSU05A",NA
"15105",1621,"HSU05B",NA
"15106",1621,"HSU06A",NA
"15107",1621,"HSU06B",NA
"15108",1621,"HSU07A",NA
"15109",1621,"HSU07B",NA
"15110",1621,"HSU08A",NA
"15111",1621,"HSU08B",NA
"15112",1621,"LCU01A",0.807
"15113",1621,"LCU01B",0.849
"15114",1621,"LCU02A",0.562
"15115",1621,"LCU02B",0.337
"15116",1621,"LCU03A",NA
"15117",1621,"LCU03B",NA
"15118",1621,"LCU04A",NA
"15119",1621,"LCU04B",NA
"15120",1621,"LCU05A",NA
"15121",1621,"LCU05B",NA
"15122",1621,"LCU06A",NA
"15123",1621,"LCU06B",NA
"15124",1621,"LCU07A",1.056
"15125",1621,"LCU07B",NA
"15126",1621,"LCU08A",NA
"15127",1621,"LCU08B",NA
"15128",1621,"LCU09A",0.414
"15129",1621,"LCU09B",0.105
"15130",1621,"LCU10A",0.595
"15131",1621,"LCU10B",0.22
"15132",1621,"MLU01A",NA
"15133",1621,"MLU01B",NA
"15134",1621,"MLU02A",NA
"15135",1621,"MLU02B",NA
"15136",1621,"MLU03A",NA
"15137",1621,"MLU03B",NA
"15138",1621,"MLU04A",NA
"15139",1621,"MLU04B",0.252
"15140",1621,"MLU05A",NA
"15141",1621,"MLU05B",NA
"15142",1621,"MLU06A",NA
"15143",1621,"MLU06B",NA
"15144",1621,"MLU06Bb",NA
"15145",1621,"MLU07A",NA
"15146",1621,"MLU07B",NA
"15147",1621,"MLU08A",NA
"15148",1621,"MLU09A",NA
"15149",1621,"MLU09B",NA
"15150",1621,"MLU10A",NA
"15151",1621,"MLU10B",NA
"15152",1621,"VMU01A",NA
"15153",1621,"VMU01B",NA
"15154",1621,"VMU02A",NA
"15155",1621,"VMU02B",NA
"15156",1621,"VMU03A",NA
"15157",1621,"VMU03B",NA
"15158",1621,"VMU04A",NA
"15159",1621,"VMU04B",NA
"15160",1621,"VMU05B",NA
"15161",1621,"VMU06A",NA
"15162",1621,"VMU06B",NA
"15163",1621,"VMU07A",NA
"15164",1621,"VMU07B",NA
"15165",1621,"VMU08A",NA
"15166",1621,"VMU08B",NA
"15167",1621,"VMU09A",NA
"15168",1621,"VMU09B",NA
"15169",1621,"VMU10A",NA
"15170",1621,"VMU10B",NA
"15171",1622,"HSU01A",NA
"15172",1622,"HSU01B",NA
"15173",1622,"HSU02A",NA
"15174",1622,"HSU02B",NA
"15175",1622,"HSU03A",NA
"15176",1622,"HSU04A",NA
"15177",1622,"HSU04B",NA
"15178",1622,"HSU05A",NA
"15179",1622,"HSU05B",NA
"15180",1622,"HSU06A",NA
"15181",1622,"HSU06B",NA
"15182",1622,"HSU07A",NA
"15183",1622,"HSU07B",NA
"15184",1622,"HSU08A",NA
"15185",1622,"HSU08B",NA
"15186",1622,"LCU01A",0.855
"15187",1622,"LCU01B",0.96
"15188",1622,"LCU02A",0.683
"15189",1622,"LCU02B",0.361
"15190",1622,"LCU03A",NA
"15191",1622,"LCU03B",NA
"15192",1622,"LCU04A",NA
"15193",1622,"LCU04B",NA
"15194",1622,"LCU05A",NA
"15195",1622,"LCU05B",NA
"15196",1622,"LCU06A",NA
"15197",1622,"LCU06B",NA
"15198",1622,"LCU07A",1.116
"15199",1622,"LCU07B",NA
"15200",1622,"LCU08A",NA
"15201",1622,"LCU08B",NA
"15202",1622,"LCU09A",0.546
"15203",1622,"LCU09B",0.221
"15204",1622,"LCU10A",0.64
"15205",1622,"LCU10B",0.295
"15206",1622,"MLU01A",NA
"15207",1622,"MLU01B",NA
"15208",1622,"MLU02A",NA
"15209",1622,"MLU02B",NA
"15210",1622,"MLU03A",NA
"15211",1622,"MLU03B",NA
"15212",1622,"MLU04A",NA
"15213",1622,"MLU04B",0.227
"15214",1622,"MLU05A",NA
"15215",1622,"MLU05B",NA
"15216",1622,"MLU06A",NA
"15217",1622,"MLU06B",NA
"15218",1622,"MLU06Bb",NA
"15219",1622,"MLU07A",NA
"15220",1622,"MLU07B",NA
"15221",1622,"MLU08A",NA
"15222",1622,"MLU09A",NA
"15223",1622,"MLU09B",NA
"15224",1622,"MLU10A",NA
"15225",1622,"MLU10B",NA
"15226",1622,"VMU01A",NA
"15227",1622,"VMU01B",NA
"15228",1622,"VMU02A",NA
"15229",1622,"VMU02B",NA
"15230",1622,"VMU03A",NA
"15231",1622,"VMU03B",NA
"15232",1622,"VMU04A",NA
"15233",1622,"VMU04B",NA
"15234",1622,"VMU05B",NA
"15235",1622,"VMU06A",NA
"15236",1622,"VMU06B",NA
"15237",1622,"VMU07A",NA
"15238",1622,"VMU07B",NA
"15239",1622,"VMU08A",NA
"15240",1622,"VMU08B",NA
"15241",1622,"VMU09A",NA
"15242",1622,"VMU09B",NA
"15243",1622,"VMU10A",NA
"15244",1622,"VMU10B",NA
"15245",1623,"HSU01A",NA
"15246",1623,"HSU01B",NA
"15247",1623,"HSU02A",NA
"15248",1623,"HSU02B",NA
"15249",1623,"HSU03A",NA
"15250",1623,"HSU04A",NA
"15251",1623,"HSU04B",NA
"15252",1623,"HSU05A",NA
"15253",1623,"HSU05B",NA
"15254",1623,"HSU06A",NA
"15255",1623,"HSU06B",NA
"15256",1623,"HSU07A",NA
"15257",1623,"HSU07B",NA
"15258",1623,"HSU08A",NA
"15259",1623,"HSU08B",NA
"15260",1623,"LCU01A",0.807
"15261",1623,"LCU01B",0.943
"15262",1623,"LCU02A",0.542
"15263",1623,"LCU02B",0.373
"15264",1623,"LCU03A",NA
"15265",1623,"LCU03B",NA
"15266",1623,"LCU04A",NA
"15267",1623,"LCU04B",NA
"15268",1623,"LCU05A",NA
"15269",1623,"LCU05B",NA
"15270",1623,"LCU06A",NA
"15271",1623,"LCU06B",NA
"15272",1623,"LCU07A",1.131
"15273",1623,"LCU07B",NA
"15274",1623,"LCU08A",NA
"15275",1623,"LCU08B",NA
"15276",1623,"LCU09A",0.642
"15277",1623,"LCU09B",0.219
"15278",1623,"LCU10A",0.468
"15279",1623,"LCU10B",0.253
"15280",1623,"MLU01A",NA
"15281",1623,"MLU01B",NA
"15282",1623,"MLU02A",NA
"15283",1623,"MLU02B",NA
"15284",1623,"MLU03A",NA
"15285",1623,"MLU03B",NA
"15286",1623,"MLU04A",NA
"15287",1623,"MLU04B",0.129
"15288",1623,"MLU05A",NA
"15289",1623,"MLU05B",NA
"15290",1623,"MLU06A",NA
"15291",1623,"MLU06B",NA
"15292",1623,"MLU06Bb",NA
"15293",1623,"MLU07A",NA
"15294",1623,"MLU07B",NA
"15295",1623,"MLU08A",NA
"15296",1623,"MLU09A",NA
"15297",1623,"MLU09B",NA
"15298",1623,"MLU10A",NA
"15299",1623,"MLU10B",NA
"15300",1623,"VMU01A",NA
"15301",1623,"VMU01B",NA
"15302",1623,"VMU02A",NA
"15303",1623,"VMU02B",NA
"15304",1623,"VMU03A",NA
"15305",1623,"VMU03B",NA
"15306",1623,"VMU04A",NA
"15307",1623,"VMU04B",NA
"15308",1623,"VMU05B",NA
"15309",1623,"VMU06A",NA
"15310",1623,"VMU06B",NA
"15311",1623,"VMU07A",NA
"15312",1623,"VMU07B",NA
"15313",1623,"VMU08A",NA
"15314",1623,"VMU08B",NA
"15315",1623,"VMU09A",NA
"15316",1623,"VMU09B",NA
"15317",1623,"VMU10A",NA
"15318",1623,"VMU10B",NA
"15319",1624,"HSU01A",NA
"15320",1624,"HSU01B",NA
"15321",1624,"HSU02A",NA
"15322",1624,"HSU02B",NA
"15323",1624,"HSU03A",NA
"15324",1624,"HSU04A",NA
"15325",1624,"HSU04B",NA
"15326",1624,"HSU05A",NA
"15327",1624,"HSU05B",NA
"15328",1624,"HSU06A",NA
"15329",1624,"HSU06B",NA
"15330",1624,"HSU07A",NA
"15331",1624,"HSU07B",NA
"15332",1624,"HSU08A",NA
"15333",1624,"HSU08B",NA
"15334",1624,"LCU01A",0.741
"15335",1624,"LCU01B",0.845
"15336",1624,"LCU02A",0.563
"15337",1624,"LCU02B",0.334
"15338",1624,"LCU03A",NA
"15339",1624,"LCU03B",NA
"15340",1624,"LCU04A",NA
"15341",1624,"LCU04B",NA
"15342",1624,"LCU05A",NA
"15343",1624,"LCU05B",NA
"15344",1624,"LCU06A",NA
"15345",1624,"LCU06B",NA
"15346",1624,"LCU07A",0.981
"15347",1624,"LCU07B",NA
"15348",1624,"LCU08A",NA
"15349",1624,"LCU08B",NA
"15350",1624,"LCU09A",0.494
"15351",1624,"LCU09B",0.253
"15352",1624,"LCU10A",0.437
"15353",1624,"LCU10B",0.192
"15354",1624,"MLU01A",NA
"15355",1624,"MLU01B",NA
"15356",1624,"MLU02A",NA
"15357",1624,"MLU02B",NA
"15358",1624,"MLU03A",NA
"15359",1624,"MLU03B",NA
"15360",1624,"MLU04A",NA
"15361",1624,"MLU04B",0.291
"15362",1624,"MLU05A",NA
"15363",1624,"MLU05B",NA
"15364",1624,"MLU06A",NA
"15365",1624,"MLU06B",NA
"15366",1624,"MLU06Bb",NA
"15367",1624,"MLU07A",NA
"15368",1624,"MLU07B",NA
"15369",1624,"MLU08A",NA
"15370",1624,"MLU09A",NA
"15371",1624,"MLU09B",NA
"15372",1624,"MLU10A",NA
"15373",1624,"MLU10B",NA
"15374",1624,"VMU01A",NA
"15375",1624,"VMU01B",NA
"15376",1624,"VMU02A",NA
"15377",1624,"VMU02B",NA
"15378",1624,"VMU03A",NA
"15379",1624,"VMU03B",NA
"15380",1624,"VMU04A",NA
"15381",1624,"VMU04B",NA
"15382",1624,"VMU05B",NA
"15383",1624,"VMU06A",NA
"15384",1624,"VMU06B",NA
"15385",1624,"VMU07A",NA
"15386",1624,"VMU07B",NA
"15387",1624,"VMU08A",NA
"15388",1624,"VMU08B",NA
"15389",1624,"VMU09A",NA
"15390",1624,"VMU09B",NA
"15391",1624,"VMU10A",NA
"15392",1624,"VMU10B",NA
"15393",1625,"HSU01A",NA
"15394",1625,"HSU01B",NA
"15395",1625,"HSU02A",NA
"15396",1625,"HSU02B",NA
"15397",1625,"HSU03A",NA
"15398",1625,"HSU04A",NA
"15399",1625,"HSU04B",NA
"15400",1625,"HSU05A",NA
"15401",1625,"HSU05B",NA
"15402",1625,"HSU06A",NA
"15403",1625,"HSU06B",NA
"15404",1625,"HSU07A",NA
"15405",1625,"HSU07B",NA
"15406",1625,"HSU08A",NA
"15407",1625,"HSU08B",NA
"15408",1625,"LCU01A",0.678
"15409",1625,"LCU01B",0.666
"15410",1625,"LCU02A",0.639
"15411",1625,"LCU02B",0.346
"15412",1625,"LCU03A",NA
"15413",1625,"LCU03B",NA
"15414",1625,"LCU04A",NA
"15415",1625,"LCU04B",NA
"15416",1625,"LCU05A",NA
"15417",1625,"LCU05B",NA
"15418",1625,"LCU06A",NA
"15419",1625,"LCU06B",NA
"15420",1625,"LCU07A",0.916
"15421",1625,"LCU07B",NA
"15422",1625,"LCU08A",NA
"15423",1625,"LCU08B",NA
"15424",1625,"LCU09A",0.457
"15425",1625,"LCU09B",0.181
"15426",1625,"LCU10A",0.218
"15427",1625,"LCU10B",0.092
"15428",1625,"MLU01A",NA
"15429",1625,"MLU01B",NA
"15430",1625,"MLU02A",NA
"15431",1625,"MLU02B",NA
"15432",1625,"MLU03A",NA
"15433",1625,"MLU03B",NA
"15434",1625,"MLU04A",NA
"15435",1625,"MLU04B",0.236
"15436",1625,"MLU05A",NA
"15437",1625,"MLU05B",NA
"15438",1625,"MLU06A",NA
"15439",1625,"MLU06B",NA
"15440",1625,"MLU06Bb",NA
"15441",1625,"MLU07A",NA
"15442",1625,"MLU07B",NA
"15443",1625,"MLU08A",NA
"15444",1625,"MLU09A",NA
"15445",1625,"MLU09B",NA
"15446",1625,"MLU10A",NA
"15447",1625,"MLU10B",NA
"15448",1625,"VMU01A",NA
"15449",1625,"VMU01B",NA
"15450",1625,"VMU02A",NA
"15451",1625,"VMU02B",NA
"15452",1625,"VMU03A",NA
"15453",1625,"VMU03B",NA
"15454",1625,"VMU04A",NA
"15455",1625,"VMU04B",NA
"15456",1625,"VMU05B",NA
"15457",1625,"VMU06A",NA
"15458",1625,"VMU06B",NA
"15459",1625,"VMU07A",NA
"15460",1625,"VMU07B",NA
"15461",1625,"VMU08A",NA
"15462",1625,"VMU08B",NA
"15463",1625,"VMU09A",NA
"15464",1625,"VMU09B",NA
"15465",1625,"VMU10A",NA
